,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
24,1,0,0,0,0,1,0,0,1,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,0,0,1,0,0,1,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
30,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
33,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
34,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
36,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1
37,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,1,0,2
38,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,1,0,5
39,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,1,0,5
40,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,5
41,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,5
42,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,2,0,0,0,0,0,0,0,5
43,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,5
44,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,5
45,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,3,0,0,0,0,0,0,5
46,1,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,3,0,0,0,0,0,0,3
47,1,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,3
48,1,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,3
49,1,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,3
50,1,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,3
51,1,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,3
52,3,1,0,1,1,0,1,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,7
53,3,1,0,1,1,0,1,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,8
54,0,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,8
55,0,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,8
56,1,1,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,2,0,0,0,0,0,0,0,8
57,1,1,0,1,0,0,1,1,0,0,0,2,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,2,0,0,0,0,0,0,0,6
58,1,1,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,2,0,0,0,0,0,0,0,6
59,0,1,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,4,0,2,0,0,0,0,0,0,0,8
60,1,1,0,1,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,0,2,0,0,0,0,0,0,0,8
61,1,0,0,1,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,4,0,2,0,0,0,0,0,0,0,4
62,1,0,0,1,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,4,0,2,0,0,0,0,0,0,0,4
63,1,1,0,1,0,0,1,1,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,2,0,0,0,0,0,0,0,5
64,1,1,0,1,0,0,2,1,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,2,1,0,0,0,0,0,0,5
65,0,0,0,1,0,0,2,2,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,2,1,0,0,0,0,0,0,5
66,1,0,0,0,0,0,1,2,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,2,1,0,0,0,0,0,0,4
67,1,1,0,0,0,0,1,2,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
68,1,1,0,0,0,0,1,1,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
69,1,1,0,0,0,0,1,1,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
70,1,1,0,0,0,0,1,1,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
71,0,0,0,0,0,0,1,1,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
72,0,0,0,1,0,0,1,1,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
73,0,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,10,1,0,2,1,0,0,0,1,0,0,4
74,1,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,10,1,0,2,1,0,0,0,3,0,0,5
75,1,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,2,1,0,0,0,3,0,0,5
76,1,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,2,1,0,0,0,3,0,0,5
77,1,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,2,1,0,0,0,3,0,0,6
78,1,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,2,0,0,6
79,0,0,0,1,0,0,1,2,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,6
80,0,0,0,1,0,0,1,2,0,1,0,4,3,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,6
81,0,0,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,6
82,0,0,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,6
83,0,0,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,6
84,0,0,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,1,0,0,7
85,0,0,0,0,0,0,1,0,0,1,0,4,3,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,1,0,0,7
86,0,0,0,0,0,0,1,3,0,1,0,4,3,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,6
87,1,0,0,0,0,0,1,3,0,1,0,4,3,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,12,1,0,2,1,0,0,0,1,0,0,6
88,1,1,0,0,0,0,1,2,0,1,0,4,3,1,0,0,0,3,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,12,1,0,2,1,0,0,0,1,0,0,6
89,0,1,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,3,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,12,1,0,2,1,0,0,0,0,0,0,6
90,0,1,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,3,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,12,1,0,2,1,0,0,0,0,0,0,6
91,0,1,0,0,0,0,1,3,0,1,0,4,3,1,0,0,0,3,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,12,2,0,2,1,0,0,0,1,0,0,6
92,0,1,0,0,0,0,1,3,0,1,0,4,3,1,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,12,2,0,2,1,0,0,0,1,0,0,6
93,0,0,0,0,0,0,1,0,0,1,0,3,3,1,0,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,5
94,0,1,0,0,0,0,1,0,0,1,0,2,3,1,0,0,0,3,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,1
95,0,2,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
96,0,1,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
97,0,1,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
98,0,1,0,0,0,0,1,1,0,1,0,4,3,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
99,0,1,0,0,0,0,1,1,0,1,0,5,3,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
100,0,1,0,1,0,0,1,2,0,1,0,5,3,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,6
101,1,1,0,1,0,0,1,2,0,1,0,5,3,1,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,6
102,1,1,0,1,0,0,1,2,0,1,0,5,3,1,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,6
103,0,1,0,1,0,0,1,0,0,1,0,5,3,1,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,6
104,0,1,0,1,0,0,1,0,0,1,0,5,3,1,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,6
105,0,1,0,1,0,0,1,1,0,1,0,5,3,1,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,6
106,0,1,0,1,0,0,1,1,0,1,0,5,3,1,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,4
107,0,1,0,1,0,0,1,0,0,1,0,5,3,1,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,4
108,0,1,0,1,0,0,1,3,0,2,0,6,4,1,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,3
109,0,1,0,1,0,0,1,3,0,2,0,6,4,3,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,3
110,0,1,0,1,0,0,1,1,0,2,0,6,3,3,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,3
111,0,1,0,1,0,0,1,1,0,2,0,6,3,3,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,3
112,1,2,0,1,0,0,1,1,0,2,0,6,3,3,1,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,3,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,5
113,1,2,0,1,0,0,1,1,0,2,0,6,3,2,1,0,0,2,0,2,0,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,12,1,0,2,1,0,0,0,0,0,0,4
114,0,2,0,1,0,0,1,1,0,2,0,6,3,1,1,0,0,3,0,2,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,2
115,1,2,0,1,0,0,1,2,0,2,0,6,3,1,1,0,0,2,0,2,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
116,1,2,0,1,0,0,1,4,0,1,0,6,3,1,1,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
117,1,2,0,1,0,0,1,3,0,1,0,6,3,1,1,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
118,1,2,0,1,0,0,1,3,0,1,0,6,3,1,1,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
119,1,2,0,1,0,0,1,4,0,1,0,6,4,1,1,0,0,2,0,2,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
120,1,1,0,1,0,0,1,3,0,1,0,6,5,1,1,0,0,3,0,2,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,2,1,0,0,0,0,0,0,1
121,1,3,0,1,0,0,1,2,0,1,0,6,5,1,1,0,0,2,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,1
122,1,3,0,0,0,0,1,3,0,1,0,6,5,1,1,0,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,1
123,1,3,0,0,0,0,1,3,0,0,0,6,4,1,1,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,1
124,0,1,0,0,0,0,1,0,0,0,0,6,3,1,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,1
125,0,1,0,0,0,0,1,0,0,0,0,6,3,1,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,1
126,0,2,0,1,0,0,1,0,0,0,0,6,5,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,2
127,1,2,0,1,0,0,1,0,0,1,0,6,5,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,2
128,1,2,0,1,0,0,1,0,0,1,0,6,4,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,2
129,1,2,0,1,0,0,1,4,0,1,0,6,4,1,1,0,0,2,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,2
130,1,1,0,1,0,0,1,4,0,1,0,6,4,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2,1,0,0,0,0,0,0,2
131,1,1,0,1,0,0,0,0,0,1,0,6,4,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,1,0,0,0,0,0,0,2
132,1,1,0,1,0,0,0,0,0,1,0,6,4,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,1,0,0,0,0,0,0,2
133,1,2,0,1,0,0,0,3,0,1,0,6,4,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,1,0,0,0,0,0,0,2
134,1,2,0,1,0,0,0,3,0,0,0,6,4,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,2
135,1,2,0,1,0,0,0,0,0,0,0,6,4,1,1,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0,0,0,0,2
136,1,1,0,1,0,0,0,1,0,0,0,6,4,1,1,0,0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0,0,0,0,2
137,1,2,0,1,0,0,0,2,0,1,0,6,4,1,1,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,2
138,1,2,0,1,0,0,0,1,0,1,0,6,4,1,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,2
139,1,2,0,1,0,0,0,1,0,1,0,6,4,1,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,2
